trial,spike_time_s
11,11.600867
11,11.6099
11,11.631433
11,11.637567
11,11.652333
11,11.6574
11,11.6694
11,11.684733
11,11.691567
11,11.699
11,11.699833
11,11.7056
11,11.7522
11,11.766533
11,13.448567
11,13.468733
11,13.4732
11,13.4786
11,13.990133
11,13.994633
11,14.021933
11,14.133267
11,14.141567
12,0.9964
12,1.0938
12,1.098833
12,1.107633
12,1.1132
12,1.2822
12,1.2875
12,1.2943
12,1.308033
12,1.317167
12,1.770967
12,1.776833
12,1.782167
12,1.9752
12,1.9808
12,3.0381
12,3.0769
12,3.117567
12,3.126333
12,3.3271
12,3.3326
12,3.3659
12,3.593367
12,3.713567
12,3.881333
12,3.995567
12,4.029667
12,4.035567
12,4.1144
12,4.120967
12,4.179633
12,4.184267
12,4.252533
12,4.260833
12,4.2654
12,4.2694
12,4.2945
12,4.298733
12,4.306033
12,4.316967
12,4.371767
12,4.377467
12,4.382867
12,4.388633
12,4.462
12,4.466967
12,4.579
12,4.624567
12,4.773967
12,4.779367
12,4.784967
12,4.790633
12,4.8066
12,4.8911
12,4.908233
12,4.913367
12,4.925067
12,4.9304
12,4.942833
12,4.953867
12,4.963133
12,4.969133
12,4.976433
12,4.984167
12,5.054567
12,5.0592
12,5.064367
12,5.082667
12,5.1267
12,5.1547
12,5.1614
12,5.227367
12,5.504667
12,5.578767
12,5.622233
12,5.627533
12,5.634767
12,5.645467
12,5.655533
12,5.674367
12,5.696567
12,5.712033
12,5.7688
12,7.221433
12,8.171533
12,9.052267
12,9.058533
12,9.0734
12,9.1069
12,9.118167
12,9.1252
12,9.3436
12,9.351567
12,9.3622
12,9.624567
12,9.630267
12,9.845933
12,10.070767
12,10.079533
12,10.084567
12,10.1118
12,10.118567
12,10.127233
12,10.2356
12,10.2423
12,10.253433
12,10.261333
12,10.275967
12,10.3846
12,10.389833
12,10.396933
12,10.8302
12,10.840267
12,10.852467
12,10.927433
12,10.9329
12,10.939133
12,10.945
12,10.951367
12,10.9612
12,11.054833
12,11.058967
12,11.063133
12,11.069067
12,11.489333
12,11.5032
12,11.519267
12,11.528467
12,11.5465
12,11.552067
12,11.557933
12,11.5638
12,11.5709
12,11.633733
12,11.651
12,11.656933
12,11.6635
12,11.669567
12,11.676733
12,11.764733
12,11.7714
12,11.780633
12,13.687167
12,13.6929
12,13.699
12,13.7962
13,0.1027
13,0.109467
13,0.114733
13,0.1231
13,0.1338
13,0.3156
13,0.329567
13,0.3431
13,0.6037
13,0.609333
13,0.6878
13,0.6931
13,0.844033
13,0.938533
13,0.948467
13,1.319667
13,1.3401
13,1.643033
13,1.651033
13,3.020967
13,3.094667
13,3.157267
13,3.165167
13,3.1717
13,3.2984
13,3.303233
13,3.311167
13,3.346133
13,3.446533
13,3.568167
13,3.5884
13,3.597533
13,3.839833
13,3.849267
13,3.992367
13,4.001067
13,4.089333
13,4.096367
13,4.1003
13,4.115
13,4.125133
13,4.1341
13,4.178233
13,4.184033
13,4.1897
13,4.231367
13,4.2368
13,4.247733
13,4.2557
13,4.2701
13,4.3066
13,4.316067
13,4.322
13,4.352233
13,4.355567
13,4.362
13,4.368067
13,4.4115
13,4.439433
13,4.4443
13,4.4495
13,4.4538
13,4.467633
13,4.472433
13,4.4802
13,4.486833
13,4.522233
13,4.5604
13,4.5705
13,4.582
13,4.781867
13,4.793367
13,4.829233
13,4.862567
13,4.868133
13,4.910133
13,4.9321
13,4.937433
13,4.946467
13,5.0128
13,5.021633
13,5.042967
13,5.054667
13,5.133
13,5.1469
13,5.183233
13,5.1904
13,5.195633
13,5.260567
13,5.267633
13,5.273867
13,5.2825
13,5.3892
13,5.4005
13,5.4084
13,5.528867
13,5.538333
13,5.557167
13,5.561967
13,5.6071
13,5.618567
13,5.625833
13,5.642667
13,5.667067
13,5.7068
13,5.713133
13,5.7207
13,5.740933
13,5.841033
13,5.905067
13,5.966667
13,6.044667
13,6.254633
13,6.4436
13,7.644267
13,7.809267
13,8.257767
13,8.785033
13,9.039633
13,9.089067
13,9.1053
13,9.2684
13,9.321133
13,9.3245
13,9.326533
13,9.392433
13,9.397233
13,9.403867
13,9.575167
13,9.783433
13,10.073467
13,10.0832
13,10.094133
13,10.102567
13,10.1102
13,10.158167
13,10.219667
13,10.357533
13,10.364233
13,10.370533
13,10.443933
13,10.448067
13,10.510867
13,10.518633
13,10.542433
13,10.7627
13,10.773533
13,10.780267
13,10.873567
13,10.888667
13,10.8957
13,10.919833
13,11.045933
13,11.138167
13,11.1482
13,11.383967
13,11.4853
13,11.49
13,11.498133
13,11.518733
13,11.538833
13,11.5474
13,11.552
13,11.6065
13,11.6138
13,11.619467
13,11.6288
13,11.634267
13,11.668267
13,11.677767
13,11.687267
13,11.736167
13,11.837933
13,11.8418
13,11.847033
13,11.9585
13,12.648867
13,13.1066
13,13.114733
13,13.956667
13,14.1613
13,14.170833
13,14.178933
13,14.3438
13,14.5553
13,14.733267
14,0.5074
14,2.289867
14,2.2966
14,2.3029
14,3.1214
14,3.126367
14,3.129467
14,3.133867
14,3.3888
14,3.395633
14,3.400967
14,3.634967
14,3.6402
14,3.646467
14,4.0365
14,4.092133
14,4.0978
14,4.103167
14,4.108367
14,4.2099
14,4.215633
14,4.2609
14,4.2957
14,4.367167
14,4.3746
14,4.417433
14,4.460467
14,4.470367
14,4.781267
14,4.7875
14,4.7941
14,4.816033
14,4.842233
14,4.862667
14,4.869467
14,4.913533
14,4.918167
14,4.932333
14,4.9424
14,4.967067
14,4.979833
14,5.046267
14,5.051067
14,5.127667
14,5.1338
14,5.1393
14,5.2131
14,5.2849
14,5.4891
14,5.5715
14,5.583633
14,5.589333
14,5.597833
14,5.635567
14,5.6514
14,5.6588
14,5.667033
14,5.674433
14,5.681467
14,5.686033
14,5.8127
14,5.934333
14,5.9751
14,5.9824
14,7.110467
14,7.364633
14,7.672033
14,7.678067
14,7.6855
14,7.691
14,8.316067
14,8.669833
14,8.9408
14,8.9493
14,9.0232
14,9.029933
14,9.052733
14,9.059233
14,9.078067
14,9.082967
14,9.089233
14,9.0972
14,9.3764
14,9.386867
14,9.391967
14,9.399767
14,9.406567
14,9.484033
14,9.499667
14,9.569233
14,9.572733
14,9.599633
14,9.641867
14,9.654667
14,9.874033
14,9.8807
14,9.886933
14,10.052267
14,10.0584
14,10.103167
14,10.109433
14,10.160633
14,10.1696
14,10.189433
14,10.199333
14,10.3015
14,10.304133
14,10.308533
14,10.317133
14,10.338533
14,10.353033
14,10.356733
14,10.3634
14,10.378833
14,10.447867
14,10.453867
14,10.772667
14,10.7791
14,10.825267
14,10.8314
14,10.8357
14,10.842467
14,10.8488
14,10.895567
14,10.9014
14,10.916033
14,10.939333
14,10.953933
14,11.0532
14,11.060433
14,11.468367
14,11.484
14,11.493567
14,11.498533
14,11.527467
14,11.531067
14,11.5365
14,11.6164
14,11.621467
14,11.630833
14,11.6373
14,11.6446
14,11.650367
14,11.840667
14,11.8615
14,11.9782
14,11.981733
14,11.987767
14,13.442733
15,0.196133
15,2.932367
15,2.941
15,3.025967
15,3.026967
15,3.027733
15,3.092067
15,3.0963
15,3.099333
15,3.106933
15,3.112167
15,3.121233
15,3.209433
15,3.399367
15,3.406167
15,3.413633
15,3.492667
15,3.631967
15,3.7992
15,3.854167
15,4.124667
15,4.136567
15,4.1428
15,4.150367
15,4.1565
15,4.2233
15,4.227267
15,4.232667
15,4.257733
15,4.276833
15,4.290967
15,4.305133
15,4.3669
15,4.378
15,4.416167
15,4.4246
15,4.4469
15,4.4543
15,4.526633
15,4.7774
15,4.847733
15,4.8595
15,4.865467
15,4.9098
15,4.928867
15,4.9334
15,4.938133
15,4.951033
15,4.9575
15,4.9753
15,4.981567
15,4.991
15,5.003967
15,5.270933
15,5.2782
15,5.2824
15,5.490067
15,5.495833
15,5.5022
15,5.536833
15,5.544633
15,5.608067
15,5.614567
15,5.632533
15,5.642433
15,5.650267
15,5.662533
15,5.6864
15,5.6966
15,5.704467
15,5.710067
15,5.847733
15,5.856067
15,7.0131
15,8.191533
15,8.383
15,8.8743
15,9.093267
15,9.098333
15,9.1031
15,9.345933
15,9.3883
15,9.410967
15,9.6029
15,9.654633
15,9.659867
15,9.9612
15,9.969933
15,9.993233
15,10.094767
15,10.103367
15,10.114933
15,10.1232
15,10.18
15,10.233733
15,10.247033
15,10.253133
15,10.376267
15,10.453633
15,10.4595
15,10.6826
15,10.911533
15,10.9162
15,10.920867
15,10.925733
15,10.9359
15,10.941367
15,10.951167
15,10.957433
15,11.042633
15,11.049033
15,11.053967
15,11.1597
15,11.166967
15,11.3496
15,11.489733
15,11.496267
15,11.5538
15,11.562233
15,11.6148
15,11.644667
15,11.657333
15,11.680067
15,11.6926
15,11.728133
15,13.914333
15,13.921033
15,14.6713
16,0.0114
16,0.275867
16,0.2862
16,0.303867
16,0.311933
16,0.766133
16,0.790733
16,0.848467
16,0.851167
16,0.853333
16,0.8536
16,1.149533
16,1.156867
16,1.162
16,3.082467
16,3.397267
16,3.6694
16,3.676867
16,3.680933
16,3.688767
16,3.849633
16,3.917233
16,4.118667
16,4.1829
16,4.214667
16,4.221567
16,4.2259
16,4.2372
16,4.2401
16,4.252533
16,4.2761
16,4.288967
16,4.462167
16,4.468633
16,4.6335
16,4.6389
16,4.647233
16,4.762867
16,4.791267
16,4.8019
16,4.823033
16,4.8397
16,4.870567
16,4.9641
16,4.969567
16,5.018467
16,5.053233
16,5.059133
16,5.065967
16,5.0787
16,5.1882
16,5.4298
16,5.438167
16,5.4725
16,5.4787
16,5.532733
16,5.5505
16,5.557333
16,5.562
16,5.5683
16,5.637633
16,5.646433
16,5.653167
16,5.736233
16,5.765333
16,5.7713
16,6.3255
16,6.335433
16,7.4592
16,7.4813
16,7.495867
16,8.011933
16,8.624667
16,9.033433
16,9.0538
16,9.064867
16,9.0922
16,9.100033
16,9.106867
16,9.227267
16,9.330433
16,9.3366
16,9.343233
16,9.3907
16,9.7826
16,10.0526
16,10.057667
16,10.099567
16,10.1031
16,10.108967
16,10.174333
16,10.183033
16,10.237133
16,10.246367
16,10.251967
16,10.354467
16,10.358267
16,10.4182
16,10.511
16,10.519167
16,10.525667
16,10.675733
16,10.7766
16,10.7863
16,10.878333
16,10.902
16,10.9096
16,10.916133
16,10.922133
16,10.926633
16,10.937867
16,10.9688
16,11.038067
16,11.042567
16,11.049933
16,11.1613
16,11.489
16,11.5142
16,11.579967
16,11.5902
16,11.596233
16,11.610367
16,11.6179
16,11.626867
16,11.632933
16,11.6339
16,11.646533
16,11.66
16,11.667833
16,11.6752
16,11.6821
16,11.689467
16,11.696333
16,11.773
16,11.842
16,12.2814
16,12.289033
16,12.2934
16,14.8577
16,14.8665
16,14.8718
16,14.880067
17,0.015333
17,0.2895
17,0.2997
17,1.052567
17,3.057
17,3.309567
17,3.3408
17,3.390667
17,3.6397
17,3.6759
17,3.8664
17,4.1027
17,4.1295
17,4.1774
17,4.182667
17,4.2589
17,4.276567
17,4.282867
17,4.291067
17,4.3473
17,4.353567
17,4.3555
17,4.363433
17,4.3679
17,4.3801
17,4.445633
17,4.453267
17,4.4579
17,4.521333
17,4.586467
17,4.595433
17,4.784867
17,4.791
17,4.7978
17,4.898933
17,4.908167
17,4.931333
17,4.9609
17,4.972433
17,4.981467
17,5.053167
17,5.062733
17,5.449733
17,5.5636
17,5.609733
17,5.6154
17,5.628433
17,5.680467
17,7.104767
17,8.611133
17,8.694233
17,8.703567
17,8.764433
17,8.768133
17,8.772233
17,9.0552
17,9.064933
17,9.070033
17,9.0959
17,9.138133
17,9.143233
17,9.1531
17,9.351567
17,9.372067
17,9.402067
17,9.8845
17,10.097133
17,10.102433
17,10.143233
17,10.1615
17,10.228867
17,10.2355
17,10.2527
17,10.260367
17,10.272333
17,10.277467
17,10.3634
17,10.384433
17,10.453333
17,10.453733
17,10.459067
17,10.4652
17,10.863933
17,10.905133
17,10.9094
17,10.9156
17,10.9245
17,10.931567
17,10.937867
17,10.949333
17,11.041133
17,11.047333
17,11.055067
17,11.065567
17,11.072067
17,11.4985
17,11.598267
17,11.604867
17,11.610267
17,11.6173
17,11.673833
17,11.6784
17,11.6906
17,11.9753
17,14.384933
17,14.3919
17,14.395967
17,14.6381
17,14.748767
17,14.861
18,0.371833
18,1.3801
18,2.8961
18,2.896533
18,2.9038
18,2.916833
18,3.075767
18,3.090267
18,3.0945
18,3.102133
18,3.206933
18,3.215033
18,3.347767
18,3.3552
18,4.082633
18,4.090433
18,4.102067
18,4.1072
18,4.112267
18,4.119133
18,4.1245
18,4.1523
18,4.173533
18,4.2196
18,4.225067
18,4.229167
18,4.2363
18,4.251433
18,4.258367
18,4.355233
18,4.359767
18,4.365867
18,4.3733
18,4.456867
18,4.463067
18,4.755367
18,4.7605
18,4.7746
18,4.938467
18,4.9467
18,4.9537
18,5.0484
18,5.1496
18,5.202
18,5.354167
18,5.362867
18,5.4964
18,5.5046
18,5.5213
18,5.568733
18,5.607533
18,5.6151
18,5.635033
18,5.642667
18,5.7443
18,6.006467
18,7.270933
18,9.060967
18,9.591867
18,9.6298
18,9.636467
18,9.845267
18,10.013133
18,10.033
18,10.073367
18,10.0835
18,10.090667
18,10.113067
18,10.157967
18,10.163467
18,10.228233
18,10.233833
18,10.2837
18,10.292167
18,10.375633
18,10.4547
18,10.4688
18,10.761333
18,10.773633
18,10.779867
18,10.785533
18,10.795067
18,10.931333
18,10.9363
18,11.0355
18,11.041167
18,11.0459
18,11.051233
18,11.1098
18,11.170467
18,11.204067
18,11.209233
18,11.3586
18,11.4596
18,11.492533
18,11.497367
18,11.5824
18,11.603033
18,11.637933
18,11.643567
18,11.649967
18,11.655867
18,11.684967
18,11.740267
18,11.752467
18,11.9189
18,12.837067
19,0.1922
19,0.8361
19,0.870467
19,1.449267
19,1.4546
19,1.4642
19,1.470533
19,1.614767
19,1.622267
19,1.633133
19,1.9987
19,2.0126
19,2.014967
19,2.0247
19,2.031733
19,2.035367
19,2.190667
19,2.2369
19,2.240133
19,2.8291
19,2.835733
19,3.0878
19,3.212633
19,3.366867
19,3.384
19,3.3986
19,3.4026
19,3.662833
19,3.668133
19,3.676767
19,3.6868
19,4.100467
19,4.1056
19,4.126867
19,4.133767
19,4.148333
19,4.1543
19,4.158967
19,4.171533
19,4.178667
19,4.184733
19,4.2258
19,4.252767
19,4.258367
19,4.269233
19,4.287967
19,4.293933
19,4.300467
19,4.367533
19,4.371967
19,4.377533
19,4.451567
19,4.456333
19,4.515433
19,4.571733
19,4.579267
19,4.584433
19,4.665067
19,4.672133
19,4.790167
19,4.842067
19,4.848233
19,4.923933
19,4.9358
19,4.9674
19,5.042233
19,5.0538
19,5.117567
19,5.126633
19,5.364267
19,5.460533
19,5.4672
19,5.493067
19,5.501067
19,5.557167
19,5.5651
19,5.602
19,5.607767
19,5.625033
19,5.632167
19,5.638267
19,5.645533
19,5.651567
19,5.666733
19,5.684167
19,5.689567
19,5.7067
19,5.7173
19,5.905933
19,7.0727
19,8.306567
19,8.8227
19,8.8304
19,9.0503
19,9.083133
19,9.088733
19,9.094567
19,9.1219
19,9.127333
19,9.2705
19,9.2809
19,9.385533
19,9.4563
19,9.600133
19,9.6497
19,9.655267
19,9.6602
19,9.699833
19,9.710167
19,9.857967
19,9.864533
19,9.889367
19,9.8948
19,10.0404
19,10.087067
19,10.0936
19,10.098
19,10.116033
19,10.123767
19,10.124
19,10.139
19,10.2288
19,10.365667
19,10.367133
19,10.370967
19,10.376633
19,10.4505
19,10.489767
19,10.531033
19,10.538833
19,10.600567
19,10.610967
19,10.762667
19,10.769233
19,10.7842
19,10.790133
19,10.828767
19,10.835933
19,10.842433
19,10.849333
19,10.898933
19,10.9063
19,10.922867
19,10.9359
19,11.032467
19,11.038267
19,11.167467
19,11.197867
19,11.294767
19,11.478333
19,11.4844
19,11.491167
19,11.5709
19,11.5951
19,11.596833
19,11.611
19,11.6194
19,11.6467
19,11.651867
19,11.884167
19,12.714167
19,12.920233
19,12.927267
19,13.233367
19,13.398433
19,13.404433
19,14.5038
19,14.5111
19,14.516167
19,14.668267
